17/01/2014 0:00,636,0.857618278
17/01/2014 0:00,638,18.22112872
17/01/2014 0:00,645,10.080576
17/01/2014 0:00,662,4.2964858
17/01/2014 0:00,671,0.765609
17/01/2014 0:00,673,5.9999616
17/01/2014 0:00,674,9.9996
17/01/2014 0:00,679,95.40972
17/01/2014 0:00,681,3.4236
17/01/2014 0:00,694,262
17/01/2014 0:00,695,60
17/01/2014 0:00,696,102.0204
17/01/2014 0:00,698,42
17/01/2014 0:00,701,113
17/01/2014 0:00,706,136
17/01/2014 0:00,709,141
17/01/2014 0:00,711,145
17/01/2014 0:00,716,81.9672
17/01/2014 0:00,717,523.7904
17/01/2014 0:00,720,248.9997864
17/01/2014 0:00,728,4
17/01/2014 0:00,749,105
17/01/2014 0:00,751,1.999968
17/01/2014 0:00,753,102.000816
17/01/2014 0:00,756,52
17/01/2014 0:00,769,19.98
17/01/2014 0:00,772,4
17/01/2014 0:00,780,25
17/01/2014 0:00,782,31
17/01/2014 0:00,783,17
17/01/2014 0:00,785,74
17/01/2014 0:00,786,682.5456
17/01/2014 0:00,799,1
17/01/2014 0:00,831,28.971
17/01/2014 0:00,840,8.50572715
17/01/2014 0:00,841,0.7407
17/01/2014 0:00,843,1.52049056
17/01/2014 0:00,845,0.32240496
17/01/2014 0:00,847,136.0199322
17/01/2014 0:00,852,22.26049742
17/01/2014 0:00,854,12.374832
17/01/2014 0:00,857,4.425
17/01/2014 0:00,858,19.930325
17/01/2014 0:00,859,1.125
17/01/2014 0:00,881,1.76487
17/01/2014 0:00,882,8.82435
17/01/2014 0:00,883,297.2432361
17/01/2014 0:00,1463,1.21431
17/01/2014 0:00,2062,46.061728
17/01/2014 0:00,2066,7.000000056
17/01/2014 0:00,2146,15.00012
17/01/2014 0:00,2157,18
17/01/2014 0:00,2189,33.99864
17/01/2014 0:00,2192,105
17/01/2014 0:00,2193,13
17/01/2014 0:00,2194,3
17/01/2014 0:00,2221,29
17/01/2014 0:00,2222,29
17/01/2014 0:00,2246,1
17/01/2014 0:00,2258,1.85715
17/01/2014 0:00,2274,7.99999984
17/01/2014 0:00,2325,5.9994
17/01/2014 0:00,2357,5.0002
17/01/2014 0:00,2363,9
17/01/2014 0:00,2364,9
17/01/2014 0:00,2400,0.203125
17/01/2014 0:00,2404,23
17/01/2014 0:00,2405,22.6668456
17/01/2014 0:00,2406,11
17/01/2014 0:00,2407,11
17/01/2014 0:00,2408,4.732398
17/01/2014 0:00,2410,20.00016
17/01/2014 0:00,2412,3.9
17/01/2014 0:00,2413,5.4
17/01/2014 0:00,2414,1.312542
17/01/2014 0:00,2492,42
17/01/2014 0:00,2493,42
17/01/2014 0:00,2494,42
17/01/2014 0:00,2495,42
17/01/2014 0:00,2504,3.99984
17/01/2014 0:00,2506,6.993
17/01/2014 0:00,2507,3.000024
17/01/2014 0:00,2513,1
17/01/2014 0:00,2518,4.9998
17/01/2014 0:00,2520,1.000032
17/01/2014 0:00,2544,2.50068
17/01/2014 0:00,2624,6.574523648
17/01/2014 0:00,2626,24.6176
17/01/2014 0:00,2632,7
17/01/2014 0:00,2634,7
17/01/2014 0:00,2635,3.210624
17/01/2014 0:00,2636,0.182826
17/01/2014 0:00,2637,0.100960596
17/01/2014 0:00,2638,3
17/01/2014 0:00,2640,16.9932
